"id","restaurant_id","review_num","reservation","waiting_time","visit_reason","companion","visit_number","review","score"
2176,29,67,예약 없이 이용,"10분 이내",데이트,연인・배우자,"1번째 방문",삼겹살 너무맛있습니다. 반찬들도 맛있어요! 특히 고사리 맛있습니다. 볶음밥도 버터까지 주셔서 맛있습니다. 직원들도 너무 친절해요. 성수오면 또 오고 싶습니다!!,8.5
2177,29,68,예약 없이 이용,"30분 이내",데이트,연인・배우자,"1번째 방문",웨이팅 안내도 너무 좋았구요. 음식도 맛있고 너무 친절하셨어요~ 또올꺼에요🤙🏻,8.5
2178,29,69,nothing,nothing,nothing,nothing,"1번째 방문",고기 엄청 맛있어요 같이 나오는 야채나 반찬들도 맛있어요 그리고 무엇보다 된장찌개 진짜 맛있으니깐 꼭꼭꼭 드세요 주말에 웨이팅이 좀 있긴 하지만 외부에 기다리는 의자도 있고 직원분들 다 친절하세요🩵 ,8.5
2179,29,70,예약 없이 이용,바로 입장,친목,친구,"1번째 방문",친구들과 오랜만에 모었는데 맛있게 먹었습니다. 그리고 서비스가 좋았습니다.,7.5
2180,29,71,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",해장으로 김치찌개집 찾다가 들어왔어요 김찌가 진짜 맛있어요! 너무 맛있어서 해장술한게 문제지만..😅두부는 기본으로 반모는 먹어야할 것 같아요. 찐맛집👍,8.5
2181,29,72,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",직원분들 너무 친절하시구 고기 진짜 맛있어요 차돌박이는 26000원인게 안믿길정도로 두껍고 정말 맛있네요오,8.5
2182,29,73,예약 없이 이용,"30분 이내","일상, 가족모임","아이, 부모님","1번째 방문",너무 정갈하고 맛까지!🤘🏻👍🏻 불판이 큼직하고 고기가 잘구워져요 !!♥️ 성수동 오면 삼겹살은 여기가 정답,8.5
2183,29,74,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",진짜 너무맛있어요 고기나오고 사진찍는다고 고기사진은 못찍었네요 진심 개맛도리,8.5
2184,29,75,예약 후 이용,바로 입장,친목,지인・동료,"1번째 방문",처음 방문인데 가성비도 좋고 맛도 좋네요 :),7.5
2185,29,76,예약 후 이용,바로 입장,친목,지인・동료,"1번째 방문",음식이 맛있고 푸짐해요!,7.5
2186,29,77,예약 후 이용,바로 입장,"친구, 지인・동료",nothing,"1번째 방문",친절하고 맛있어요~~~,7.5
2187,29,78,예약 없이 이용,바로 입장,친목,친구,"1번째 방문",nothing,
2188,29,79,예약 후 이용,"30분 이내",친목,친구,"1번째 방문",맛있고 반찬도 다양해서 친구들끼리 잘 먹고갑니다!!! 살얼음 소주도 너무 맛있어요,8.5
2189,29,80,예약 없이 이용,바로 입장,친목,지인・동료,"1번째 방문",정말 맛있습니다. 회식장소로도 최고. 생삼겹과 목살이 일품! 흑백요리사에 나온식당인줄 몰랐는데 더맛있게 느껴지네요~,9.5
2190,29,81,예약 없이 이용,"30분 이내",데이트,연인・배우자,"1번째 방문",직원분들도 너무 친절하시고 매장두 깔끔해요..🩷,8.5
2191,29,82,예약 후 이용,"10분 이내",친목,지인・동료,"1번째 방문",너무 맛있게먹었어요. 고사리가 특히 맛나네요. 동료들과 와서 즐거운 시간 보다가 가네요 :),8.5
2192,29,83,예약 후 이용,"10분 이내",데이트,연인・배우자,"1번째 방문",정말 너무너무 맛있구 친절하세요! 다음에 또 올게요!!,9.5
2193,29,84,예약 없이 이용,바로 입장,친목,"연인・배우자, 친구","1번째 방문",타지역에서 와서 성수 처음 방문해서 맛있다고 해서 들어왔는데 진짜 너무 맛있네용~~담에 기회가 되면 또방문할게용 대전에도 체인점 있으면 좋겠어영~~ ,8.5
2194,29,85,예약 없이 이용,바로 입장,친목,친구,"1번째 방문",고기도 신선하고 솥뚜껑에 구워먹는 맛집! 성수동 1차 맛집 강추합니다ㅎㅎㅎ 너무 맛있게 먹고 갑니다😆,8.5
2195,29,86,예약 없이 이용,바로 입장,가족모임,부모님,"1번째 방문",유황삼겹 유황목살 진짜 맛있어요. 특히 삼겹 껍데기 까지 와 진짜 맛있어요. 3인분 순삭이예요~~된장찌개 완전 청국장인데 넘 맛있어요 밥비벼 먹으니까 진짜 이거 술이 술술 입니다ㅋㅋㅋ ,8.5
2196,29,87,예약 없이 이용,바로 입장,"친목, 여행","연인・배우자, 친구","1번째 방문",친구가 추천해서 와봤는데 너무 맛있네요 성수 고깃집 추천해달라고 하면 저도 여기 추천할거 같아요 진짜 너무 맛있었어요 사진 안 찍은게 너무 아쉽네요ㅠㅠ,9.5
2198,29,89,예약 후 이용,"10분 이내",데이트,연인・배우자,"1번째 방문",사진에는 냉삼과 두부밖에 없지만 맛있는 삼겹살과 차돌박이를 먹어서 못 찍었습니다 오랜만에 정말 맛있는 고기 먹어봅니다!,8.5
2199,29,90,예약 없이 이용,바로 입장,친목,아이,"1번째 방문","구성이 너무 좋네요, 고사리 콩나물 부추 김치 버섯 등 푸짐하게 솥뚜껑에 구워 먹어 맛있어요. 된장찌개도 맛있고 다 만족합니다 아, 마늘은 따로 주문하셔야 갖다주세요 성수동 주민인데, 또 올거 같아요 ",8.5
2200,29,91,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",솥뚜껑에 구워먹을수있어서 더 예쁘고 맛있어요 성수 놀러올 일 있으면 여기 또 올것같어요 맛있움,6.5
2201,29,92,예약 없이 이용,"1시간 이상",친목,친구,"1번째 방문",기다리기 너무 힘들었지만 맛있게 먹었습니다!,7.5
2202,29,93,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문","너무 친절하시고, 고기가 두툼해요••💕 소주도 진짜 살얼음…최고요",8.5
2203,29,94,예약 없이 이용,"30분 이내",데이트,연인・배우자,"1번째 방문",너무 너무 맛있엉ㅅ…!!!!!,8.5
2204,29,95,예약 후 이용,"30분 이상",데이트,연인・배우자,"1번째 방문",고사리가 간이 되어 있어서 자가두부랑 같이 먹으니 간이 딱 맞아서 좋아요 계란찜 안짜서 너무 좋아요 된찌와 반찬이 무제한이라 너무 좋아요 살얼음 소주가 있어서 술이 술술 들어가요 ,8.5
2205,29,96,예약 후 이용,"30분 이상",데이트,연인・배우자,"1번째 방문",맛있습니다,5.0
2206,29,97,예약 없이 이용,"30분 이상",친목,친구,"1번째 방문","나물, 김치 셀프바로 계속 이용할 수 있고 된장찌개 포함이라 좋아요.",6.5
2207,29,98,예약 없이 이용,"1시간 이상",데이트,연인・배우자,"1번째 방문",된장찌개와 나물이 싱싱하고 맛있어요 게다가 무한리필까지 직원분도 친절,8.5
2208,29,99,예약 없이 이용,"1시간 이상","데이트, 나들이",연인・배우자,"1번째 방문",된장찌게랑 나물이 무한리필이라 너무 좋네요 음식 신선하고 맛있습니다.,8.5
2209,29,100,예약 후 이용,"30분 이상",친목,친구,"1번째 방문",먹을 사이드도 많고 특이해서 신기했어요 맛있습니다 또올게요,7.5
2210,29,101,nothing,nothing,nothing,nothing,"1번째 방문",고기도 맛있고 밑반찬도 맛있어요! 두부도 손두부라 맛있습니다~ 6시쯤 되니까 대기 생기네요~ 미리 예약하고 오면 좋을 것 같아요! ,7.5
2211,30,1,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문","둘이 가서 메뉴 7개 뿌셨습니다..  1) 동파육 : 그냥 미쳤고, 고기 완전 부드러운데 청경채가 킥 ㅠㅠ 완전 잘 익었어요.. 2) 마파두부+볶음밥 : 고슬고슬한 볶음밥에 마파두부.. 미쳤습니다 ㅠㅠ 마파두부는 마라맛이 나는데 마라탕도 기대되는 아주 맛있는 마라맛 ! 3) 새우완탕 : 새우완자 완전 탱글하고, 국물 감칠맛 쩔어요! 4) 라즈지 : 닭날개 완전 부드럽고, 마른고추(?)랑 먹어주니 더 존맛 5) 훈툰튀김 : 식어도 완전 바삭하고, 내용물이 돼지고기 새우 오징어 다 들어가서 맛없없! 6) 게살춘권 : 치즈, 게살, 시금치로 만들었고, 달달한게 디저트(?) 느낌으로 깔끔하게 마무리 해도 굳!  자리마다 가셔서 사진도 찍어주시고, 팬서비스 최고 ㅠㅠ 접시 설거지도 잘했습니다 ㅋㅋㅋㅋㅋㅋㅋ ",10.0
2212,30,2,예약 없이 이용,"2시간 이상",친목,친구,"1번째 방문",흑백요리사 보고 먹으러 갈라고 예약을 도저어어언 했지만 쉽지 않아 ㅠ매번 실패했어요용ㅠㅠ 그래서 워크인으로 웨이팅을 했구용 ㅠ6시에 웨이팅 등록 후 3시간 후 입장했어용~ 생각 이상으로 너무 맛이 좋았어용 기대이상의 맛이였고 3시간의 기다림 아깝지.않았어용 1.훈툰 2.라즈지 3.새우완탕 4.볶음밥 강츄요요용~  직원분들 다 친절하시고 조광효쉪님도 한분한분 다 맞이해주시고 응대해주시고 사진찍어주시고 아 그리고 실제로보니까 요즘 카메라마사지 받으셔서 그런건지 너무 동안이고 샤이보이시더라구용 ㅎㅎㅎ 담에도 기회가 된다면 또 오고싶어용 ㅠ 글을 쓰고 있는 지금도 또 생각이 나요 ㅠ흐어어엉 ,8.5
2213,30,3,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문","6시에 가야 먹을 수 있는 동파육!! 지방 부분 너무 부드러워서 젓가락으로도 잘라서 먹을 수 있는 정도다! 한약재 맛이 강해서 너무 맛있었고, 은은하게 마라향 나는 라즈지!!! 존맛이다. 강추. 식사 중간에 만찢남 사장님 나오셔서 테이블마다 맛 괜찮냐 해주시고 인증샷도 같이 찍어주심. 여긴 예약 빡세지만 않으면 또 오고싶을 정도로 친절하고 맛있었다🤤 ",8.5
2257,30,47,예약 후 이용,바로 입장,"친목, 일상",지인・동료,"1번째 방문",너무 맛있고 분위기도ㅠ좋아요 가격도 괜찮고 또 갈거에요,8.5
2214,30,4,예약 후 이용,nothing,nothing,nothing,"1번째 방문",동파육최고..🖤 오이절임도 맛있고 마파두부도 최고였어요! 마라상궈 원래 잘 못먹는데 여기는 너무 맛있게 먹음🧡🧡 셰프님 직접 나와 사진도 찍어주시고 최고에여♥️,8.5
2215,30,5,예약 후 이용,바로 입장,"데이트, 일상",연인・배우자,"1번째 방문","총 8개 메뉴를 주문했습니다. 참 많이도 먹었는데,, 그 중 부추 군만두, 두부크림 꽃빵, 게살춘권, 훈툰튀김, 라즈지는 한번 더 먹어보고싶다는 생각이 들어요! 만두 종류들이 기대이상으로 맛있더라구요 그리고 주문하지 않은 맥주가 계산되어서 전화했는데 응대를 잘 해주셔서 마지막까지 기분 좋은 식사였습니다~ ",9.0
2216,30,6,예약 없이 이용,"2시간 이상",데이트,연인・배우자,"1번째 방문","6시반 전에 가서 현장대기 등록 후 9시 좀 넘어서 입장했습니다. 여러 메뉴중에서 먹고싶은게 너무 많아서 이것저것 시키다보니 둘이서 6가지나 주문해서 먹었습니다. 동파육은 당연히 솔드아웃 되서 못 먹은게 너무 아쉬웠지만, 나머지 메뉴들도 너무나 훌륭해서 아쉬운 마음을 달랠 수 있었습니다. 그리고 마라탕은 맵기 조절 가능하니 매운걸 잘 못드시면 덜맵게 요청하세요. 매운걸 잘 먹는다고 생각했지만 너무 매워서 남겼더니, 여자직원분이 주방에 말씀해주셔서 덜 맵게 해서 포장 도와주셨습니다. 감사했습니다. 덕분에 남긴 음식 없이 잘 먹고 올 수 있었습니다. 조광201은 모든 직원분들도 친절하고 조광효 쉐프님도 너무 친절해서 또 방문하고 싶네요. ",8.5
2218,30,8,예약 없이 이용,"2시간 이상",데이트,연인・배우자,"1번째 방문","흑백요리사에 나온 만찢남님의 가게가 근처에 있어 방문했습니다! 캐치테이블로 사전예약을 받는것 같던데 워크인으로 방문하여 대기 2시간정도 하고 들어갔네요ㅎㅎ시키다보니 죄다 자극적인것만 시켜서 맥주를 많이 먹긴했네요ㅠㅠ2명이서 드실거라면 한가지정도는 간이 마일드한걸 고르시는걸 추천합니다! 제가 시킨 마파두부, 라즈지, 마라샹궈, 훈툰 모두 훌륭했습니다ㅎㅎ다음에 다시 방문한다면 마파두부+밥 조합으로 시키고 라즈지도 다시 한번 먹고싶네용!ㅎㅎ음식이 나오고 만찢남 조광효 셰프님이 나와서 테이블마다 음식 체크하시는데 너무 보기좋았습니다~ㅎㅎ가격도 합리적이어서 웨이팅만 길지않으면 다시 오고싶네용! ",8.5
2219,30,9,예약 후 이용,"10분 이내",데이트,nothing,"1번째 방문",음식의 맛은 말할 것도 없이 맛있고 직원분들도 친절하세요 정말 맛있습니다 다음에 또 예약 성공해서 방문할게요 ,10.0
2220,30,10,예약 후 이용,바로 입장,"친목, 일상",연인・배우자,"1번째 방문",라즈지 마파두부 꼭 드셔야합니다! 동파육은 1일 8개 한정에서 넉넉하게 준비되었다했는데 그래서 그런가 생각보다는 좀...윗부분은 부드러웠으나 아랫부분은 질겼습니다.ㅜㅜ 그러나 다른 모든 메뉴들은 다 계속 생각나는 너무 맛있는 맛이였습니다. 만찢남 쉐프님 테이블마다 인사다니시고 직접 서빙도 하시고.사진도 다 찍어주십니다.  이제 캐치테이블에서 예약되던데 또 예약성공해서 다시 가서 못먹어본 메뉴들 먹고싶습니다~  꼭 가보셔야 하는 집입니다. ,8.5
2221,30,11,예약 후 이용,바로 입장,친목,"친구, 지인・동료","1번째 방문","메뉴는 전반적으로 빠른 속도로 나왔고 굉장히 친절했습니다 만찢남 셰프님도 직접 돌아다니시면서 서빙과 응대를 합니다 이 외에도 마파두부, 새우볶음밥을 먹었는데 맛있었어요~~",8.5
2222,30,12,예약 없이 이용,"2시간 이상",일상,혼자,"1번째 방문",마파두부 넘 맛있었고 훈둔튀김 바삭바삭 최고,8.5
2223,30,13,예약 후 이용,바로 입장,친목,친구,"1번째 방문",동파육이 너무 궁금하고 먹고싶어서 6시 예약해서 갔다 왔습니다! 정말 많은 분들이 오픈에 맞춰 와 계셔서 못 먹을까봐 무지 긴장했는데 다행히 주문 성공! 상상했던 맛보다 더더 맛있어서 오늘 하루 행복하게 마무리 했네요! 다른 음식들도 마찬가지로 너무 맛있었어요!! ,9.5
2224,30,14,예약 후 이용,바로 입장,지인・동료,nothing,"1번째 방문",미국가는동생 맛있는거 사주기ㅋㅋ 좋은분위기와 맛있는 식사 가성비도 좋은 중식당이었습니다  행복한 추석연휴 시작 ,8.5
2225,30,15,예약 후 이용,바로 입장,일상,친구,"1번째 방문",중식 중 최고입니다! 너무 맛있어요 ~,8.5
2226,30,16,예약 후 이용,바로 입장,비즈니스,지인・동료,"1번째 방문",nothing,
2227,30,17,예약 후 이용,바로 입장,일상,기타,"1번째 방문",맛있어요!! 잘먹었습니다~~!!,7.5
2228,30,18,예약 후 이용,바로 입장,친목,지인・동료,"2번째 방문",자주 가던 맛집인데.. 이젠 갈 수가 없어요 엉엉 너무 맛있어서 나만 알고 싶었는데...,9.0
2229,30,19,예약 후 이용,바로 입장,가족모임,부모님,"1번째 방문",힙지로가 문정에...?!?!? 세상에 너무 힙하고 심지어 맛있어요 저희 엄마가 인정한 동파육입니다 무조건 또 올거에요! ,8.5
2230,30,20,예약 후 이용,바로 입장,nothing,nothing,"5번째 방문",..,8.5
2231,30,21,예약 후 이용,바로 입장,친목,친구,"2번째 방문",사진은 없지만 갈때마다 만족하고있습니다 :) 사장님이 요즘 핫한 넷플프로에 나오셔서 제가갈자리가 없을까봐가 걱정이네요 ㅜ 그래도 더욱 번창하셨으면 좋겠습니다 !,8.5
2232,30,22,예약 후 이용,바로 입장,친목,친구,"2번째 방문",지난번에 너무 맛있게 먹어서 다른 친구랑 다시 왔어요~ 역시 너무 맛있습니다!! 동네에 이런 맛집이 있어서 너무 좋아요><,9.5
2233,30,23,예약 후 이용,바로 입장,친목,친구,"3번째 방문",라즈지는 정말 항상 맛있어요 탄탄면도 괜찮았어요! 갈비는 생각보다 파우더 맛이 많이나서 호불호 있는 맛이에요!,6.5
2258,30,48,예약 후 이용,바로 입장,친목,친구,"1번째 방문",마라 진짜 매워요 ㅋㅋ 여기에 꼭 꽃빵이랑 같이드세요 매장 찾기가 어려워서 두리번 거리고있음 주변에서 여기라고 말해주네요 ㅋㅋ 입간판이라도 있음 좋을거같아요. 모임하기 좋은 장소였습니다 ,7.5
2259,30,49,예약 후 이용,바로 입장,일상,"연인・배우자, 아이","1번째 방문",아이와 함께 가족이 저녁을 먹으러 왔어요. 사천요리전문 식당인데 매운걸 못 먹는 아이들은 동파육에 밥을 정말 맛있게 잘 먹어서 좋았어요. 요리들이 정말 맛있더하구요. 행복한 시간이었습니다. ,8.5
2234,30,24,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",동파육 맛집이란 추천을 받고 한 달음에 달려갔어요. 와.. 원래 어디 맛집이라고 찾아갈 시간이 없이 바쁘게 사는 입장이라 먹는데 시간 투자 잘 안하는데 정말 이 집은 그럴만한 가치가 있다고 여겨졌네요. 저녁 시간 밀리는 시간대라서 왕복 두시간을 투자해서 갔고 만족스러운 식사였습니다. 가까웠다면 아주 행복한 돼지가 되었을 것 같은데 멀어서 그나마 다행이에요.. ㅠㅠ 엉엉ㅠㅠ 가격은 사악하지만 그래도 너무 맛있었어요. 한 입 맛 보는 것 만으로도 마치 여행온 것 같은 느낌을 준다면 이 가격 투자할만 합니다. 남편이랑 저랑은 원래 마라맛을 별로 좋아하지 않는데 이미 메뉴 두개 먹고도 이집의 마라맛은 우리가 허용할 수 있을지 궁금해서 마라까지 추가주문할 정도. 결론은 마라볶음까지 대존맛이었습니다. ,9.5
2235,30,25,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",와 동파육이랑 라즈지 진짜 너무 맛있네요 그리고 마 싫어하는 남친도 라즈지 맛있다고 많이 먹었어요👍👍🥰❤️,8.5
2291,30,81,예약 후 이용,바로 입장,기념일,친구,"1번째 방문","3명 예약석 자리가 2인석보다 작은 테이블은 좀 아닌거 같아요, 음식도 인원에따라 시켜먹을텐데,, 아쉬웠습니다ㅎㅎ",4.5
3861,48,9,nothing,nothing,nothing,nothing,"1번째 방문",nothing,
2236,30,26,예약 후 이용,바로 입장,친목,친구,"1번째 방문","유명한 곳은 이유가 있다. 조광201🔥 저는 흑백요리사 나와서 이렇게까지 유명해지기 전에 갔습니도 (사실 이미 유명했음) 동파육 살면서 처음 먹어봤는데 고기가 잇몸으로 씹어도 씹힐정도로 부드럽구나!를 처음 느껴봤어요 젓가락으로 잘라도 부드럽게 잘 잘리고 비계부분과 살덩이부분을 함께 먹었을때 그 첫입의 감동 잊지 못합니다. 그러다가 맵싹하고 얼얼한 마라탕 먹어주면? 어머, 잠시만. 여기가 중국인가? 개인적으로 홍콩 다녀왔을때 향신료 마라 너무 안맞아서 힘들었습니다만 조광201 마라탕은 현지맛 살렸는데도 세상에 너무 맛있더라구요! (한국식 마라탕에 길들여저 살짝 걱정했으나 엥 오히려 존맛) 게다가 볶음밥.. 적으세요 여기 복음밥은 the best 볶음밥 in the world ㄹㅇ 말해뭐해 안먹으면 안됩니다. ",9.5
2237,30,27,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",음식들이 정갈하고 맛있었어요! 조광201. 좌광101 짱!,7.5
2238,30,28,예약 후 이용,바로 입장,데이트,연인・배우자,"2번째 방문",맛있는 중식이 먹고싶을때 찾는곳,7.5
2239,30,29,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",너어어어무 만족스러운 식사였어요. 분위기도 좋고 음식도 빨리나오고 전체적으로 흠잡을데 없어요. 다른 음식 맛보러 또 갈거에요,9.5
2240,30,30,예약 후 이용,바로 입장,일상,"연인・배우자, 친구","3번째 방문",언제가도 맛있는 조광. 이번 마라샹궈는 예전보다 얼얼만 맛과 양념이 줄은 것 같아서 아쉬웠어요.,4.5
2241,30,31,예약 후 이용,바로 입장,데이트,"연인・배우자, 친구","3번째 방문",너무 맛있음 ㅎ ㅎ,7.5
2242,30,32,예약 후 이용,바로 입장,nothing,nothing,"1번째 방문",동파육 라즈지 맛있어요! 평일 저녁이라 적당히 한적해서 더 좋았습니다.,7.5
2243,30,33,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",분위기와 음식 맛이 잘어울려요. 이동네에 10년살았는데 이제 와보네요^^ 홍콩분위기에 잠깐 여행온거 같아 좋네요~~ 담에는 못먹어본 음식 먹으러 방문 할래요. 잘먹었습니다.,8.5
2244,30,34,예약 후 이용,바로 입장,일상,"연인・배우자, 친구","2번째 방문","새우완탕 꼭 드세요! 파이황과, 라즈지, 풍미가지, 향라오징어 다 맛있게 먹었어요.",8.5
2245,30,35,예약 후 이용,바로 입장,회식,지인・동료,"1번째 방문",맛있게 잘 먹었어요. 바지락볶음요리가 없어서 아쉬웠어요. 도삭면이 많이 그리워요.,6.5
2246,30,36,예약 후 이용,바로 입장,친목,친구,"1번째 방문","첫 이미지가 좋고, 매장 청결이나 직원들의 친절함, 거기에 음식의 맛까지 환상 적입니다. 재방문 의사 없을 수가 없죠!!",10.0
2247,30,37,예약 후 이용,바로 입장,친목,연인・배우자,"2번째 방문",시킨 모든 메뉴가 다 맛있었어요 ㅎ 매장 분위기도 좋고 술한잔 걸치기 좋은 곳이에요.,8.5
2248,30,38,예약 후 이용,바로 입장,"나들이, 가족모임",부모님,"1번째 방문","동파육은 보통, 닭날개 볶음이랑 볶음밥은 맛있어요. 매운메뉴가 많아서 매운거 못 먹는 사람은 좀 어려울수도. 바지락요리는 없어졌다고 합니다.",6.5
2249,30,39,예약 후 이용,바로 입장,nothing,nothing,"1번째 방문","분위기 좋고, 음식도 독특해요. 간판이 없어서 찾는데 애먹긴했어요!",8.5
2250,30,40,예약 후 이용,바로 입장,일상,친구,"1번째 방문","4시간만 영업해서 못와봤는데 드디어 시간 맞는날이 생겨서 방문해봤습니다^^ 동파육 너무너무 궁금했었는데!! 탱글+부드러움이었어요!! 위에 껍데기 진짜 탱글탱글해서 젓가락으로 안잡힐정도였고 아래 고기는 부들부들 소스는 단짠단짠이었구요!  새우완탕은 자극적인맛없고 슴슴+담백함이었어요! 새우살이 탱글한 식감이었어요^^  간판도 없으니 잘 올라가셔야해요! 문 열고 들어감 건물이랑 분위기 대반전이어서♡ 우아~했다는요^^  백년호도는33%마셨는데 파인애플 향 좋았고^^!  자스민 차 계란이랑 청경채 서비스로 주셨어요 히힛  어두운 분위기였고 음악도 좋았어요^^ 친절하셨구요♡♡ ",8.5
2251,30,41,예약 후 이용,바로 입장,"일상, 가족모임","연인・배우자, 아이","2번째 방문",이 정도 금액으로 이 정도의 맛있는 음식을 이 정도로 가까운 곳에서 먹을 수 있는건 정말 행운입니다.,8.5
2252,30,42,예약 후 이용,바로 입장,회식,"친구, 지인・동료","2번째 방문",동파육 JMT,10.0
2253,30,43,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",nothing,
2254,30,44,예약 후 이용,바로 입장,회식,지인・동료,"1번째 방문",음식과 인테리어가 멋지고 사장님이 맛있어요!,8.5
2255,30,45,예약 후 이용,바로 입장,친목,친구,"1번째 방문",nothing,
2256,30,46,예약 후 이용,바로 입장,가족모임,친척・형제,"1번째 방문","조광 101 방문이 너무 만족스러워서 201도 방문했습니다. 입구 찾기가 어려운건 두집 다 동일하네요.  결론부터 말하자면, 101이 훨씬 맛돌이 입니다.  201은 화자오를 활용한 요리가 중심이라 아는맛 대잔치 입니다. 그런데 여기에 캐릭터성을 곁들인.. 동파육은 동파육맛, 라즈지는 교촌치킨 마라맛, 완탕튀긴것은 한성 해물완자맛.  마파두부는 화자오와 향신료가 현지 고증이 강한편.  이렇게 적었어도 사실 전반적으로 맛있습니다. 다만, 같은 집인 101의 임팩트가 워낙 강했어서 먹는동안 게속 생각났네요 ㅎㅎ ",7.5
2260,30,50,예약 후 이용,"10분 이내",친목,친구,"2번째 방문",일반 마라탕집보다 얼얼한 맛이 강해요 싫어하는분은 주의하시길 고수는 추가였고 바지락 어쩌고도 맛있었어요 둘다 맥주랑 잘 어울려서 잘먹었습니다 ,7.5
2261,30,51,예약 없이 이용,바로 입장,일상,친구,"1번째 방문",라즈지 동파육 진짜 맛있어요ㅠㅠ 라즈지 소스 진짜 취향저격이고 동파육도 완전 야들야들합니당 친구들과 저녁 맛있게 먹었어용,8.5
2262,30,52,예약 없이 이용,바로 입장,데이트,연인・배우자,"4번째 방문",굿,5.0
2354,31,43,예약 없이 이용,바로 입장,데이트,연인・배우자,"1번째 방문",좋아요,5.0
2263,30,53,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문","근처 온 김에 조광201을 이번에 가보자해서 예약하고 방문했습니다 동파육이랑 라즈지, 마라샹궈 주문했고 술이나 음료 주문 필수여서 하얼빈으로 곁들였습니다~ 동파육은 정말 설명해주신대로 젓가락으로도 잘 부서질만큼 부드러웠는데 살코기보다 비계쪽이 더 맛있어요! 같이 주신 생청경채, 백김치 최고로 잘 어울리고.. 마라샹궈는 마라맛이 입 안을 때리는 수준.. 마라를 그렇게 즐기는 편은 아니지만 있는 그대로 즐겨보려고 주문했습니당ㅋㅋ 맛있어요! 뭣보다 라즈지가 엄청 히트입니당 동파육보다 라즈지가 더 취향이었어욤ㅋㅋ 직원분들 친절하시고 음식 분위기 등등 다 훌륭해서 만족했습니다 ",8.5
2264,30,54,예약 후 이용,바로 입장,친목,지인・동료,"1번째 방문","올해 1월말에 처음 알게되어 벌써 두번째 방문입니다 ! 다음주에 또 가려고 예약 잡았어요 ! 맛 있고 매장도 깔끔하고, 분위기도 좋아서 지인들과 가서 먹고 마시며 도란도란 이야기하기 좋아요~ ",8.5
2265,30,55,예약 후 이용,nothing,nothing,nothing,"1번째 방문",음식도 맛있었고 분위기도 좋았습니다! 강추에요!,8.5
2266,30,56,예약 후 이용,바로 입장,친목,nothing,"4번째 방문",이제 가고 싶어도 못가니까 슬퍼지네유ㅠㅠ 최애 맛집인데...,2.5
2267,30,57,예약 후 이용,바로 입장,기념일,연인・배우자,"1번째 방문",특별한 날 특별한 음식과 함께,7.5
2268,30,58,예약 후 이용,바로 입장,친목,지인・동료,"1번째 방문",nothing,
2269,30,59,예약 후 이용,바로 입장,데이트,연인・배우자,"2번째 방문",맛있어요 아주!! 모든 음식이 맛있네용 마파두부도 간이 세서 넘 맛있구용,8.5
2270,30,60,예약 후 이용,"30분 이내",일상,지인・동료,"1번째 방문",근사한 저녁식사였습니다,5.0
2271,30,61,예약 후 이용,바로 입장,친목,친구,"2번째 방문",벌써 몇번째 방문인지 모를 조광201.. 문정동의 자랑입니다 맛잇어용~!,6.5
2272,30,62,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",너무 맛있어요. 블로그에 별로라고했던 메뉴들 시켰는데 👍👍👍,8.5
2273,30,63,예약 후 이용,바로 입장,가족모임,부모님,"1번째 방문",마라샹궈는 입맛에 안맞아서 남겼지만 군만두?랑 새우완자탕은 맛있었어요,6.5
2274,30,64,예약 후 이용,바로 입장,친목,친구,"1번째 방문",동파육 존맛탱 꼭 드세요,8.5
2275,30,65,예약 후 이용,바로 입장,친목,친구,"2번째 방문",nothing,
2276,30,66,예약 없이 이용,"30분 이상",일상,친척・형제,"1번째 방문","너무 맛있었어요. 특히 마라샹궈, 라즈지요. 동파육도 맛있긴 해요.",8.5
2277,30,67,예약 후 이용,바로 입장,데이트,연인・배우자,"1번째 방문",홍콩영화속에 들어간것같은 느낌 단짠단짠 동파육와 은은하게 얼얼한 라즈지 기름기있는 입안을 씻어주는 칭따오 빙홍차 잔잔한 재즈와 주변을 채워주는 주변의 이야기소리 색다른 맛과 분위기를 원한다면 조광201 ,7.5
